"subject" "activity" "domainType" "sensorType" "axisDir" "statsType" "accType" "isJerk" "isMagnitude" "average"
"7719" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.872683205555556
"7720" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Body" NA NA 0.224343492244444
"7721" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Body" "Jerk" NA 0.00214655719111111
"7722" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.940194827777778
"7723" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0173195390157778
"7724" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.0213998492444444
"7725" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.356673289555556
"7726" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Body" NA NA 0.301336399711111
"7727" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.0796009757622222
"7728" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.940111830666667
"7729" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.09816866218
"7730" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.0125551085533333
"7731" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Gravity" NA NA -0.187870253333333
"7732" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Body" NA NA -0.0717893558666667
"7733" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.246061882112444
"7734" 21 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.916324556888889
"7735" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.184850019535556
"7736" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.452828682444444
"7737" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.388420328666667
"7738" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.509130858444444
"7739" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "mean" "Body" NA NA -0.126388023595556
"7740" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0726461849022222
"7741" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "std" "Body" NA NA -0.442148617666667
"7742" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.549648320222222
"7743" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "mean" "Body" NA NA 0.0162145300888889
"7744" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.07359521674
"7745" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "std" "Body" NA NA -0.353733478222222
"7746" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.442426840888889
"7747" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.148610020955556
"7748" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0788436473888889
"7749" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "std" "Body" NA NA -0.349759493777778
"7750" 21 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.428337693333333
"7751" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.366632167978723
"7752" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.492179727638298
"7753" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.44338235406383
"7754" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.589351130212766
"7755" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.319169340234043
"7756" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.436839580425532
"7757" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "std" "Body" NA NA -0.213184048
"7758" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.462972848723404
"7759" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" NA NA 0.0221598658106383
"7760" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.205067301297872
"7761" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "std" "Body" NA NA 0.0823434279595745
"7762" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.261261053404255
"7763" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.321712974042553
"7764" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.519815170851064
"7765" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.22716417293617
"7766" 21 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.603127367234043
"7767" 21 "WALKING_UPSTAIRS" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.446974007021277
"7768" 21 "WALKING_UPSTAIRS" "freq" "gyroscope" "X" "std" "Body" NA NA -0.560968048723404
"7769" 21 "WALKING_UPSTAIRS" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.446691581702128
"7770" 21 "WALKING_UPSTAIRS" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.478299637021277
"7771" 21 "WALKING_UPSTAIRS" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.155762354829787
"7772" 21 "WALKING_UPSTAIRS" "freq" "gyroscope" "Z" "std" "Body" NA NA 0.0130916351042553
"7773" 21 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.0810453188106383
"7774" 21 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.355047693617021
"7775" 21 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.0810453188106383
"7776" 21 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.278474283829787
"7777" 21 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.404183875893617
"7778" 21 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.278474283829787
"7779" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Body" NA NA 0.265194544680851
"7780" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.104034223065957
"7781" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.781177210851064
"7782" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Body" NA NA -0.240808282276596
"7783" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.424052014680851
"7784" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.940911635531915
"7785" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0237218695148936
"7786" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.0156290073042553
"7787" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.432309617446808
"7788" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Body" NA NA 0.109787469104255
"7789" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.203209665702128
"7790" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.941523624255319
"7791" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.125414265340426
"7792" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.0360115472978723
"7793" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Gravity" NA NA -0.309735038510638
"7794" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Body" NA NA -0.219707928574468
"7795" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.562052350212766
"7796" 21 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.932716253829787
"7797" 21 "WALKING_UPSTAIRS" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.168982721146809
"7798" 21 "WALKING_UPSTAIRS" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.577935642978723
"7799" 21 "WALKING_UPSTAIRS" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.420236002514894
"7800" 21 "WALKING_UPSTAIRS" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.647723419148936
"7801" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "mean" "Body" NA NA 0.062608688893617
"7802" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.144351492595745
"7803" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "std" "Body" NA NA -0.53190941893617
"7804" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.573541839148936
"7805" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.155622431382979
"7806" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0132022768074468
"7807" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "std" "Body" NA NA -0.463136841489362
"7808" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.604469603617021
"7809" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "mean" "Body" NA NA -0.00546829763829787
"7810" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.00694066389361702
"7811" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "std" "Body" NA NA 0.0517155421740425
"7812" 21 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.564149244893617
"7813" 22 "LAYING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.937937415972222
"7814" 22 "LAYING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.96964688625
"7815" 22 "LAYING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.918409804729167
"7816" 22 "LAYING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.964212317638889
"7817" 22 "LAYING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.953758542777778
"7818" 22 "LAYING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.969570326944444
"7819" 22 "LAYING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.945656808055556
"7820" 22 "LAYING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.974126068055555
"7821" 22 "LAYING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.925524703472222
"7822" 22 "LAYING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.954833264305555
"7823" 22 "LAYING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.912562856666667
"7824" 22 "LAYING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.9589609575
"7825" 22 "LAYING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.954219235555555
"7826" 22 "LAYING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.970918941666667
"7827" 22 "LAYING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.941163951388889
"7828" 22 "LAYING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.976833164027778
"7829" 22 "LAYING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.95336692
"7830" 22 "LAYING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.958030986944444
"7831" 22 "LAYING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.964698258611111
"7832" 22 "LAYING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.960711254583333
"7833" 22 "LAYING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.942570240416667
"7834" 22 "LAYING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.936965638611111
"7835" 22 "LAYING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.934993799305555
"7836" 22 "LAYING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.971169779305555
"7837" 22 "LAYING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.934993799305555
"7838" 22 "LAYING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.909407761152778
"7839" 22 "LAYING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.959849821805556
"7840" 22 "LAYING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.909407761152778
"7841" 22 "LAYING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.279959721194444
"7842" 22 "LAYING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0752202242222222
"7843" 22 "LAYING" "time" "accelerometer" "X" "mean" "Gravity" NA NA -0.418494577083333
"7844" 22 "LAYING" "time" "accelerometer" "X" "std" "Body" NA NA -0.947735251944445
"7845" 22 "LAYING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.970355191527778
"7846" 22 "LAYING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.928781249027778
"7847" 22 "LAYING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0142629864502778
"7848" 22 "LAYING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.00459834754236111
"7849" 22 "LAYING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA 0.632484075694444
"7850" 22 "LAYING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.913276301666667
"7851" 22 "LAYING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.955151526805556
"7852" 22 "LAYING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.958826938556945
"7853" 22 "LAYING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.110800924652778
"7854" 22 "LAYING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.00467438744166667
"7855" 22 "LAYING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.771903907083333
"7856" 22 "LAYING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.942945807916667
"7857" 22 "LAYING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.974527011944444
"7858" 22 "LAYING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.952435389166667
"7859" 22 "LAYING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.926616373333333
"7860" 22 "LAYING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.981716936388889
"7861" 22 "LAYING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.923911565972222
"7862" 22 "LAYING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.974201690972222
"7863" 22 "LAYING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0208311371125
"7864" 22 "LAYING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.100203934722222
"7865" 22 "LAYING" "time" "gyroscope" "X" "std" "Body" NA NA -0.956641905833333
"7866" 22 "LAYING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.972092602916667
"7867" 22 "LAYING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.09257231175
"7868" 22 "LAYING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.037608730565
"7869" 22 "LAYING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.9618849625
"7870" 22 "LAYING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.980484171388889
"7871" 22 "LAYING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.145003879319444
"7872" 22 "LAYING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0702723568194445
"7873" 22 "LAYING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.933251870694444
"7874" 22 "LAYING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.978636301805556
"7875" 22 "SITTING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.947515502177419
"7876" 22 "SITTING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.973341872741936
"7877" 22 "SITTING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.930180519830645
"7878" 22 "SITTING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.971672195241935
"7879" 22 "SITTING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.978505368225806
"7880" 22 "SITTING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.980944505967742
"7881" 22 "SITTING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.97862319016129
"7882" 22 "SITTING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.984299609032258
"7883" 22 "SITTING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.939546007903226
"7884" 22 "SITTING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.963129472580645
"7885" 22 "SITTING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.926995253483871
"7886" 22 "SITTING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.969776055483871
"7887" 22 "SITTING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.946635312419355
"7888" 22 "SITTING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.975330718709677
"7889" 22 "SITTING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.909344305645161
"7890" 22 "SITTING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.981272224354839
"7891" 22 "SITTING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.977266731129032
"7892" 22 "SITTING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.982373346290323
"7893" 22 "SITTING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.959161754193548
"7894" 22 "SITTING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.946107943548387
"7895" 22 "SITTING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.948367052258065
"7896" 22 "SITTING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.951045695483871
"7897" 22 "SITTING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.942167353870968
"7898" 22 "SITTING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.979303714032258
"7899" 22 "SITTING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.942167353870968
"7900" 22 "SITTING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.924336184035484
"7901" 22 "SITTING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.968576776774194
"7902" 22 "SITTING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.924336184035484
"7903" 22 "SITTING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.273583822709677
"7904" 22 "SITTING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0807687311935484
"7905" 22 "SITTING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.839305928709677
"7906" 22 "SITTING" "time" "accelerometer" "X" "std" "Body" NA NA -0.978466823709677
"7907" 22 "SITTING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.981664149193548
"7908" 22 "SITTING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.972009988709677
"7909" 22 "SITTING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0123468446419355
"7910" 22 "SITTING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.000842715149193548
"7911" 22 "SITTING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA 0.208553884
"7912" 22 "SITTING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.928059133795645
"7913" 22 "SITTING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.964782832419355
"7914" 22 "SITTING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.954225015274194
"7915" 22 "SITTING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.105827369516129
"7916" 22 "SITTING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.0126852481958065
"7917" 22 "SITTING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.315551492322581
"7918" 22 "SITTING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.917564853870968
"7919" 22 "SITTING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.978928356290323
"7920" 22 "SITTING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.927950649854839
"7921" 22 "SITTING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.942077432741935
"7922" 22 "SITTING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.98547603483871
"7923" 22 "SITTING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.933268487096774
"7924" 22 "SITTING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.976503766290323
"7925" 22 "SITTING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0360430675032258
"7926" 22 "SITTING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0986493161935484
"7927" 22 "SITTING" "time" "gyroscope" "X" "std" "Body" NA NA -0.981099172419355
"7928" 22 "SITTING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.985671250322581
"7929" 22 "SITTING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0793617444354839
"7930" 22 "SITTING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0423409822741935
"7931" 22 "SITTING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.950173478548387
"7932" 22 "SITTING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.980275619354839
"7933" 22 "SITTING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0804426775241936
"7934" 22 "SITTING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0517193986693548
"7935" 22 "SITTING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.946501417741935
"7936" 22 "SITTING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.97954410516129
"7937" 22 "STANDING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.940554876904762
"7938" 22 "STANDING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.964060838095238
"7939" 22 "STANDING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.921980773253968
"7940" 22 "STANDING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.960999343174603
"7941" 22 "STANDING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.980373909206349
"7942" 22 "STANDING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.974969214761905
"7943" 22 "STANDING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.987400306031746
"7944" 22 "STANDING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.978773000952381
"7945" 22 "STANDING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.929161387619048
"7946" 22 "STANDING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.952141454126984
"7947" 22 "STANDING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.923657558412698
"7948" 22 "STANDING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.956169964285714
"7949" 22 "STANDING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.957101794126984
"7950" 22 "STANDING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.977567430952381
"7951" 22 "STANDING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.938409884920635
"7952" 22 "STANDING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.984305238253968
"7953" 22 "STANDING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.917018098571429
"7954" 22 "STANDING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.919851782380952
"7955" 22 "STANDING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.97068244031746
"7956" 22 "STANDING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.962172736666667
"7957" 22 "STANDING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.962327765238095
"7958" 22 "STANDING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.963652778888889
"7959" 22 "STANDING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.954807661269841
"7960" 22 "STANDING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.975876006507936
"7961" 22 "STANDING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.954807661269841
"7962" 22 "STANDING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.939866315079365
"7963" 22 "STANDING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.958825095396825
"7964" 22 "STANDING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.939866315079365
"7965" 22 "STANDING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.279053861587302
"7966" 22 "STANDING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0752322891746032
"7967" 22 "STANDING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.954064297619048
"7968" 22 "STANDING" "time" "accelerometer" "X" "std" "Body" NA NA -0.985000527142857
"7969" 22 "STANDING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.975639080634921
"7970" 22 "STANDING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.992827298253968
"7971" 22 "STANDING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0158563207496825
"7972" 22 "STANDING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0107286964173016
"7973" 22 "STANDING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.226418773650794
"7974" 22 "STANDING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.922693288412698
"7975" 22 "STANDING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.952303493968254
"7976" 22 "STANDING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.971080742857143
"7977" 22 "STANDING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.104967423820635
"7978" 22 "STANDING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.00626291653857143
"7979" 22 "STANDING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.0323824977714286
"7980" 22 "STANDING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.942201655238095
